Age_[ka],Sea_level_[m]
3097.61,-10.09
3100.19,4.66
3102.78,12.04
3105.37,-3.34
3107.95,6.50
3110.54,-13.19
3113.12,5.27
3115.70,-12.57
3118.29,-2.73
3120.88,-26.11
3123.46,-2.11
3126.04,-2.73
3128.63,-20.57
3131.22,-19.95
3133.42,-25.49
3135.49,-37.80
3137.59,-32.88
3139.77,-32.88
3142.24,-13.80
3144.72,-12.57
3147.02,-17.49
3149.95,2.20
3153.05,-0.88
3156.15,7.12
3159.25,-1.50
3162.34,-2.11
3165.44,-0.88
3168.36,-11.34
3170.83,-9.49
3173.55,-8.26
3178.52,-16.88
3181.00,-11.34
3183.49,-8.26
3186.59,5.89
3189.44,7.12
3192.85,8.35
3196.55,-2.73
3201.10,4.66
3205.94,-8.84
3207.36,-10.68
3209.64,5.33
3212.77,-5.72
3215.33,4.76
3217.89,2.93
3219.88,1.09
3220.76,-3.21
3223.01,-9.35
3223.65,7.89
3224.29,3.58
3225.90,4.82
3227.51,5.45
3227.83,6.68
3228.48,-1.93
3230.59,-0.68
3231.68,7.94
3235.74,1.20
3240.16,1.22
3244.58,-1.21
3249.01,13.59
3252.47,2.53
3255.81,13.63
3258.91,6.88
3263.02,5.06
3268.09,11.25
3272.70,6.97
3277.76,2.08
3281.91,2.11
3286.06,-4.63
3288.61,-40.30
3292.69,-35.97
3296.45,-23.64
3299.87,-27.31
3303.15,-40.21
3306.43,-28.50
3309.70,-17.40
3316.02,-11.82
3319.05,-13.65
3322.33,-10.55
3325.61,-0.68
3328.61,-17.89
3330.93,-2.50
3333.03,-40.63
3335.12,-28.93
3337.09,-40.60
3339.03,-22.13
3340.96,-26.43
3342.90,-26.41
3344.83,-27.63
3346.85,-15.93
3349.27,-22.07
3351.68,-15.28
3354.10,-11.58
3356.52,-12.17
3358.94,-27.54
3361.35,7.55
3363.77,-5.36
3366.18,2.04
3368.60,2.67
3371.02,1.46
3373.43,0.24
3375.85,3.33
3378.27,-2.19
3380.69,3.36
3382.67,1.53
3384.60,-20.61
3386.56,0.94
3388.58,-5.81
3390.60,1.58
3392.61,-4.56
3394.63,2.84
3396.65,21.31
3398.60,17.63
3400.50,-8.82
3402.39,-11.28
3404.29,-0.20
3406.18,-2.66
3408.06,1.64
3409.94,1.03
3411.66,9.64
3413.33,-2.05
3414.96,1.03
3416.46,-2.66
3417.97,-10.66
3419.47,-3.28
3420.98,-7.59
3422.48,-14.36
3423.99,-9.43
3425.49,-8.82
3427.00,-2.05
3428.51,-5.74
3430.01,2.26
3431.51,2.87
3433.02,18.87
3434.63,7.80
3436.31,12.72
3437.96,17.64
3439.79,18.26
3441.62,20.10
3443.45,15.18
3445.37,-5.74
3447.32,5.33
3449.28,9.64
3451.23,5.33
3453.47,16.41
3455.90,20.72
3458.34,8.41
3460.78,14.56
3463.22,6.57
3465.66,1.03
3468.09,7.80
3470.11,14.56
3472.07,13.95
3474.02,10.26
3475.97,29.95
3477.92,19.49
3479.87,15.79
3481.82,20.10
3483.77,19.49
3485.73,13.33
3487.68,8.41
3489.63,12.10
3491.77,17.03
3493.33,11.49
3493.72,16.41
3494.31,17.03
3495.48,15.18
3495.48,15.79
3497.05,14.56
3498.85,26.87
3501.46,17.02
3503.46,25.01
3505.46,13.93
3507.47,21.30
3509.27,19.45
3511.92,18.21
3515.36,12.66
3518.49,7.11
3521.31,-12.59
3524.12,0.32
3527.07,8.92
3530.41,5.22
3534.08,24.89
3537.78,16.88
3541.17,9.48
3544.52,3.93
3547.51,7.61
3550.49,10.06
3553.48,11.90
3556.46,10.65
3559.45,6.33
3562.43,10.01
3565.42,11.85
3568.40,18.61
3571.39,24.13
3574.37,10.58
3577.53,12.42
3580.72,0.10
3583.90,3.78
3587.08,-3.62
3590.27,11.14
3593.45,14.20
3596.72,16.65
3600.00,12.33
3603.29,4.31
3606.57,14.74
3609.85,31.94
3613.14,20.84
3616.52,15.28
3620.22,-0.13
3623.91,-2.01
3627.61,-1.42
3631.30,-14.99
3634.90,3.45
3638.19,20.03
3640.49,17.55
3644.75,19.37
3648.04,18.73
3651.32,25.47
3654.57,19.29
3657.78,10.65
3660.99,3.24
3664.53,-2.32
3667.74,-6.65
3671.60,-2.99
3675.14,1.29
3678.35,3.72
3682.02,17.23
3685.83,15.97
3689.63,33.17
3693.44,9.14
3697.60,11.57
3700.98,22.00
3704.55,12.12
3708.12,6.55
3711.69,2.20
3715.26,0.32
3718.72,8.90
3721.77,23.64
3724.50,12.53
3727.24,16.20
3730.28,27.85
3733.02,19.21
3735.76,19.80
3738.50,19.16
3741.54,19.74
3744.28,14.79
3747.04,5.53
3750.22,17.19
3753.08,17.77
3755.95,23.28
3758.81,29.41
3761.99,25.07
3767.51,31.16
3770.30,19.44
3773.51,6.49
3776.40,0.30
3780.25,-2.20
3784.10,16.84
3787.96,17.41
3792.62,8.75
3796.18,10.56
3800.81,6.21
3805.08,8.64
3809.35,3.06
3813.90,11.64
3819.11,16.53
3823.91,14.03
3829.02,-1.40
3833.12,-7.58
3833.87,7.18
3837.97,21.30
3842.08,29.27
3845.44,32.32
3849.44,32.90
3853.66,10.72
3857.89,27.92
3862.02,24.81
3865.37,10.01
3869.06,8.14
3872.21,1.35
3876.08,0.70
3880.01,19.74
3883.59,17.87
3886.45,8.00
3888.95,26.44
3891.10,11.04
3893.60,6.10
3896.46,12.23
3900.74,14.66
3903.24,10.95
3906.10,17.70
3906.82,17.69
3909.68,18.28
3910.39,18.28
3913.25,14.56
3913.25,-0.20
3916.07,10.85
3918.54,5.29
3921.35,8.96
3924.51,15.71
3928.73,17.52
3933.24,24.87
3937.30,25.45
3941.37,2.04
3944.58,6.94
3947.44,2.61
3950.51,6.89
3953.50,22.25
3955.70,16.08
3958.30,5.60
3960.73,7.43
3963.16,7.41
3966.26,6.15
3969.58,1.82
3972.89,7.33
3976.87,-6.23
3980.18,4.20
3983.05,-14.90
3985.26,-5.68
3987.97,-1.40
3990.46,-11.26
3992.94,-3.28
3994.72,-15.60
3997.05,-32.23
4000.03,-25.49
4003.02,-15.06
4005.91,-18.77
4009.26,13.81
4012.31,-5.29
4015.05,-15.16
4017.79,-1.04
4020.83,3.24
4023.88,13.06
4026.92,18.57
4030.15,1.93
4033.92,0.66
4037.43,11.71
4040.97,4.91
4044.51,-8.66
4048.26,-17.31
4052.19,-13.04
4056.12,-13.69
4060.05,-10.03
4063.98,-13.76
4067.92,-0.26
4071.95,-0.30
4075.98,8.90
4080.97,5.16
4086.41,11.88
4092.02,3.83
4096.44,4.40
4100.47,12.37
4103.88,7.40
4107.65,6.74
4111.20,-0.68
4114.92,-5.03
4118.40,1.08
4121.87,17.65
4124.50,23.78
4127.11,13.90
4129.47,12.03
4131.82,9.54
4133.69,5.21
4135.56,5.80
4137.44,2.09
4138.84,22.38
4140.65,19.90
4142.70,3.88
4144.75,7.54
4147.09,10.59
4149.43,11.80
4152.23,0.07
4155.35,-2.42
4158.80,-3.08
4162.58,1.80
4166.67,22.67
4170.77,21.39
4175.41,20.11
4180.02,15.75
4184.62,11.39
4187.84,19.96
4191.09,7.00
4193.26,17.44
4195.42,12.49
4197.22,14.93
4199.03,5.07
4201.56,13.03
4203.82,12.99
4207.66,7.40
4213.77,18.99
4216.55,1.72
4219.01,12.76
4221.23,-9.43
4223.39,17.00
4224.96,15.13
4226.73,16.33
4228.11,12.62
4229.69,9.52
4231.86,-4.05
4234.23,-2.86
4236.86,3.87
4240.15,14.28
4242.84,14.23
4245.52,0.66
4248.21,3.08
4251.26,-13.58
4254.50,-15.48
4258.05,2.31
4261.61,-4.52
4264.85,-4.57
4268.29,0.92
4271.39,-4.05
4275.26,14.35
4280.13,16.73
4280.13,16.12
4285.19,24.04
4292.21,4.24
4296.08,-10.59
4299.26,2.90
4302.78,4.06
4305.79,8.91
4308.61,13.16
4311.42,-4.75
4314.29,-1.73
4317.17,12.97
4320.05,22.75
4322.91,20.23
4325.79,29.39
4328.67,16.41
4331.54,-10.11
4334.89,15.66
4338.13,30.35
4342.08,19.19
4345.88,12.95
4349.94,8.56
4353.97,29.39
4357.84,0.39
4361.72,12.61
4365.60,-9.01
4369.47,1.36
4373.35,7.43
4377.23,3.65
4381.11,-0.74
4384.77,0.41
4387.64,8.35
4390.51,12.59
4393.37,7.60
4396.23,-8.46
4399.04,2.56
4401.78,2.49
4404.79,-8.66
4407.52,1.74
4409.97,-10.63
4412.70,3.45
4415.16,10.78
4417.53,3.95
4420.06,-9.65
4422.42,-2.94
4425.03,3.15
4427.65,12.32
4430.26,8.56
4432.87,-0.73
4435.47,20.12
4438.09,4.68
4440.70,-15.08
4443.31,7.63
4445.63,1.42
4447.72,23.51
4449.81,5.62
4452.11,8.64
4454.20,22.74
4456.29,10.38
4458.17,-6.28
4460.25,1.06
4462.34,30.54
4464.64,12.64
4466.72,8.28
4468.81,13.15
4470.69,11.87
4472.78,21.05
4474.66,19.78
4476.75,11.73
4478.84,10.44
4481.52,22.68
4484.72,6.61
4487.98,10.22
4491.42,5.83
4495.12,7.58
4498.82,-6.66
4502.60,4.33
4506.74,19.61
4510.87,3.52
4515.42,2.80
4519.95,16.84
4523.92,-10.32
4527.13,-16.55
4529.51,-7.99
4531.29,-19.72
4533.52,-9.93
4535.78,-8.75
4538.57,4.72
4541.63,7.11
4545.25,-0.36
4546.93,11.91
4548.04,12.50
4549.44,6.93
4550.83,1.36
4551.67,3.18
4553.89,3.13
4556.68,3.07
4560.78,2.36
4561.31,-8.12
4563.44,5.99
4565.38,-0.21
4567.30,0.97
4569.22,-4.61
4571.14,0.89
4572.42,-19.45
4574.42,-13.96
4576.22,-28.15
4577.22,-20.79
4577.82,-6.04
4579.22,-17.76
4580.82,-11.03
4582.95,-7.39
4585.80,-0.07
4588.11,-6.28
4589.81,-11.86
4591.20,-7.58
4593.12,-5.16
4596.26,-0.93
4599.40,-5.31
4601.84,-1.67
4603.27,5.69
4604.70,-7.25
4606.13,-2.36
4607.43,-6.69
4608.60,-7.33
4610.10,-16.58
4611.94,-20.31
4613.78,-5.57
4615.52,-33.29
4617.56,-5.64
4619.61,-14.29
4621.79,-2.03
4623.96,10.24
4625.95,-8.25
4627.93,-14.44
4629.90,-4.63
4631.88,-25.59
4633.68,-4.09
4635.79,-17.05
4637.90,-9.70
4640.02,4.41
4642.13,-4.86
4644.24,9.87
4646.56,4.91
4648.67,3.02
4650.78,0.53
4653.11,-17.36
4655.22,-17.40
4657.33,-11.28
4659.44,-7.02
4661.16,-2.74
4663.14,0.92
4665.12,-2.81
4667.31,3.30
4669.95,6.33
4672.81,-0.49
4676.56,6.21
4682.49,12.26
4687.77,-22.29
4689.83,-26.64
4690.86,-21.12
4691.89,-22.98
4693.12,-18.70
4694.56,-5.80
4696.41,-3.38
4698.24,-14.49
4699.89,-10.21
4700.81,-18.83
4701.91,-20.07
4702.46,-19.46
4703.38,-12.09
4704.29,-15.79
4707.04,-1.04
4712.63,-12.79
4715.10,-12.19
4716.59,-4.21
4717.90,-16.53
4719.37,-12.23
4721.79,-11.64
4723.88,-2.43
4725.34,-4.29
4726.47,-2.45
4727.11,-14.15
4728.08,-24.62
4729.05,-18.47
4731.30,-20.34
4735.65,-18.53
4737.61,-26.55
4738.86,-8.10
4739.76,-11.80
4740.83,-5.04
4742.81,-2.60
4742.98,-4.45
4744.78,-6.92
4747.16,-0.18
4747.16,-5.10
4749.33,3.50
4749.73,-3.89
4750.52,-9.44
4751.51,-21.14
4751.72,-7.60
4751.93,-6.99
4754.04,0.99
4755.94,-5.79
4757.62,5.27
4759.31,5.25
4760.79,4.01
4762.90,-6.47
4765.01,-5.26
4767.55,-16.97
4771.56,-24.39
4781.47,-21.41
4785.34,-6.06
4787.40,3.77
4789.75,-5.48
4791.86,-3.66
4793.96,-4.29
4795.37,6.77
4797.48,8.60
4800.12,-0.66
4803.63,-7.43
4808.32,2.40
4813.60,-5.00
4816.41,-20.39
4818.24,-8.09
4819.29,-6.24
4820.60,-6.25
4821.39,-10.56
4822.44,2.36
4823.49,-4.41
4824.79,3.59
4826.46,18.97
4830.03,10.34
4842.35,10.93
4844.19,-22.31
4845.76,-27.23
4847.34,-24.16
4848.65,-41.39
4850.48,-34.01
4853.40,-27.87
4857.87,-29.11
4861.07,-24.81
4862.78,15.18
4863.45,-4.51
4864.36,-19.28
4864.86,-3.90
4866.10,-5.13
4866.35,-8.83
4868.09,-1.45
4869.33,-4.53
4870.57,10.85
4871.81,-2.69
4873.05,-0.23
4873.79,11.46
4875.53,5.30
4876.03,4.07
4878.26,-4.55
4881.14,-7.02
4884.12,-8.26
4887.11,-17.49
4889.83,-16.89
4892.07,-29.81
4894.51,-34.13
4897.41,-33.52
4899.35,-39.06
4901.25,-32.91
4902.97,-27.38
4904.35,-16.92
4905.90,-31.07
4907.63,-13.85
4909.36,-7.69
4911.09,-5.24
4912.99,3.99
4914.71,2.76
4916.44,-2.17
4917.99,-7.71
4919.89,-8.94
4921.61,-2.79
4923.51,-10.17
4925.06,-7.71
4926.79,-1.56
4928.51,-5.26
4930.47,-4.03
4932.43,-1.57
4934.59,-5.27
4936.94,-13.27
4938.90,-11.42
4940.66,7.03
4942.42,-15.74
4944.24,-13.89
4945.71,-14.51
4949.92,-14.52
4953.67,-10.83
4957.41,-7.14
4960.99,-1.61
4964.97,-3.46
4969.35,-12.69
4974.13,-15.78
4977.97,4.52
4981.13,-1.02
4983.23,-13.33
4987.09,1.43
4991.65,2.66
4997.73,9.42
4997.73,-11.50
4999.35,6.96
5000.64,-1.66
5003.88,5.71
5007.76,0.77
5008.09,-0.46
5010.68,-6.01
5014.28,-3.56
5017.56,-4.19
5021.37,-14.05
5025.43,0.70
5029.73,-1.16
5034.03,4.36
5038.76,4.96
5043.91,-1.21
5047.03,-2.46
5050.88,-23.39
5054.73,-21.56
5058.57,-14.81
5061.65,-13.59
5066.65,-4.99
5070.50,-10.55
5073.96,-5.64
5077.80,-4.42
5081.65,0.49
5086.03,-9.99
5092.16,0.45
5096.79,13.35
5101.04,-8.21
5104.86,12.69
5109.11,1.59
5112.74,15.10
5115.90,20.00
5118.71,-4.63
5120.71,-5.26
5122.68,-0.35
5124.33,-16.97
5125.98,-12.67
5127.30,-13.30
5129.28,-6.54
5132.31,-1.64
5133.58,-5.34
5135.06,8.19
5136.74,-1.67
5138.85,27.24
5140.96,12.46
5142.95,9.98
5144.92,23.51
5146.79,17.96
5148.61,24.71
5150.44,10.55
5151.81,5.00
5153.40,3.76
5154.77,-5.48
5155.91,0.67
5157.28,2.51
5158.42,-4.89
5160.01,6.18
5161.61,-2.44
5163.66,-2.46
5167.53,-2.48
5172.02,-1.28
5175.55,-7.46
5178.11,-6.86
5180.03,-23.48
5182.28,-24.73
5184.84,-17.98
5187.73,-12.46
5190.93,-13.09
5194.14,-19.27
5196.80,-16.21
5198.51,-4.53
5200.22,-0.23
5201.59,20.07
5203.30,2.22
5204.66,-0.25
5206.72,0.36
5208.66,10.20
5212.07,-3.35
5216.84,3.39
5220.13,-4.00
5221.92,1.53
5223.71,1.52
5225.50,1.52
5226.99,5.20
5228.78,5.81
5232.36,5.80
5238.32,6.39
5242.85,-0.40
5245.24,1.44
5246.97,-1.03
5248.71,1.43
5250.02,14.96
5251.54,-6.58
5264.09,-3.56
5266.00,-6.64
5267.73,-1.72
5269.12,17.34
5270.48,-4.20
5271.57,-31.89
5273.09,-10.98
5274.39,1.94
5275.91,3.78
5277.43,1.93
5279.78,1.30
5282.49,5.60
5284.93,10.51
5287.65,9.89
5290.37,4.34
5295.17,7.40
5300.54,-3.69
5305.19,10.48
5310.20,-2.41
5310.81,2.51
5313.41,-2.40
5313.67,-0.55
5316.01,-3.61
5316.27,-10.38
5318.62,-3.60
5320.92,-17.12
5321.03,-12.75
5324.03,-10.89
5327.03,-13.95
5330.03,-12.71
5333.04,-7.77
5336.04,-8.37
5339.04,-5.89
5342.04,-16.95
5345.04,-19.40
5348.04,-4.00
5351.04,4.63
5354.04,2.19
5357.04,-4.57
5360.04,-13.78
5363.04,-10.07
5366.04,-3.29
5369.04,1.03
5372.04,-8.80
5375.04,-7.55
5378.04,-7.53
5381.04,-9.98
5384.04,-6.89
5387.04,-11.80
5390.04,-10.55
5393.04,-12.38
5396.04,-3.13
5399.04,-5.58
5402.05,-5.55
5405.05,0.64
5408.05,-8.55
5411.05,-4.20
5414.05,-7.24
5417.05,-4.74
5420.05,-9.01
5423.05,-7.74
5426.05,-11.39
5429.05,-3.35
5432.05,-5.78
5435.05,-7.58
5438.05,-10.01
5441.05,-5.04
5444.05,-4.39
5447.05,-4.97
5450.05,0.00
5453.05,-9.81
5456.05,-22.70
5459.05,-0.50
5462.05,-3.54
5465.05,-6.58
5468.05,-7.77
5471.06,-2.81
5474.06,-13.23
5477.06,-5.19
5480.06,-7.00
5483.06,-1.42
5486.06,0.46
5489.06,-5.04
5492.06,-3.15
5495.06,-6.19
5498.06,-8.61
5501.06,-7.34
5504.06,-27.60
5507.06,-28.79
5510.06,-22.59
5513.06,-7.16
5516.06,-5.88
5519.06,-2.14
5522.06,-5.79
5525.06,-13.74
5528.06,-8.77
5531.06,-10.57
5534.06,-10.52
5537.06,-16.01
5540.07,-22.12
5543.07,-22.69
5546.07,-19.57
5549.07,-15.21
5552.07,-10.24
5555.07,-4.04
5558.07,-2.15
5561.07,-3.95
5564.07,-5.13
5567.07,-6.32
5570.07,1.11
5573.07,-0.07
5576.07,-9.26
5579.07,-4.29
5582.07,-6.09
5585.07,-2.96
5588.07,-4.15
5591.07,-7.79
5594.07,-6.51
5597.07,-7.08
5600.07,-7.65
5603.07,-7.62
5606.08,-6.97
5609.08,-6.32
5612.08,-5.67
5615.08,-5.02
5618.08,-6.83
5621.08,-9.87
5624.08,-8.60
5627.08,0.66
5630.08,-10.38
5633.08,-20.81
5636.08,0.15
5639.08,4.49
5642.08,0.22
5645.08,-3.44
5648.08,-5.86
5651.08,-8.29
5654.08,-11.33
5657.08,-10.07
5660.08,-4.49
5663.08,-0.15
5666.08,1.73
5669.08,-1.31
5672.08,-4.35
5675.09,-6.16
5678.09,-6.74
5681.09,-3.02
5684.09,-2.98
5687.09,-8.49
5690.09,-7.22
5693.09,-1.65
5696.09,0.23
5699.09,-9.58
5702.09,-14.48
5705.09,-14.47
5708.09,-15.07
5711.09,-12.60
5714.09,4.03
5717.09,6.50
5720.09,8.97
5723.09,2.83
5726.09,-0.23
5729.09,0.39
5732.09,0.40
5735.09,-2.66
5738.09,-6.96
5741.09,-13.72
5744.10,-27.86
5747.10,-26.61
5750.10,-24.14
5753.10,-26.59
5756.10,-17.96
5759.10,-6.88
5762.10,-14.25
5765.10,-15.47
5768.10,-6.84
5771.10,-4.98
5774.10,-6.82
5777.10,-3.11
5780.10,0.59
5783.10,-3.71
5786.10,-4.93
5789.10,-11.07
5792.10,-30.75
5795.10,-19.66
5798.10,-1.80
5801.10,0.05
5804.10,4.34
5807.10,0.63
5810.10,-4.92
5813.11,-1.86
5816.11,-9.26
5819.11,6.11
5822.11,0.55
5825.11,-2.54
5828.11,4.83
5831.11,9.74
5834.11,-10.59
5837.11,-16.14
5840.11,-3.23
5843.11,-5.09
5846.11,-1.42
5849.11,2.26
5852.11,2.86
5855.11,5.92
5858.11,5.29
5861.11,-1.50
5864.11,-8.28
5867.11,-13.83
5870.11,-7.70
5873.11,-0.94
5876.11,-2.19
5879.11,-2.82
5882.12,-0.37
5885.12,2.07
5888.12,2.06
5891.12,1.43
5894.12,0.18
5897.12,-3.53
5900.12,-7.24
5903.12,-10.95
5906.12,-11.59
5909.12,-12.23
5912.12,-11.64
5915.12,-9.81
5918.12,-7.99
5921.12,-6.17
5924.12,-4.96
5927.12,-3.75
5930.12,-3.16
5933.12,-2.57
5936.12,-1.98
5939.12,-1.38
5942.12,-4.48
5945.12,-8.20
5948.12,-11.30
5951.13,-11.94
5954.13,-11.96
5957.13,-11.99
5960.13,-11.39
5963.13,-11.42
5966.13,-12.06
5969.13,-13.31
5972.13,-15.18
5975.13,-12.13
5978.13,-4.76
5981.13,-2.33
5984.13,-1.12
5987.13,-0.53
5990.13,-0.55
5993.13,-9.19
5996.13,-15.36
5999.13,-15.39
6002.13,-9.87
6005.13,-4.96
6008.13,-4.98
6011.13,-3.14
6014.13,4.84
6017.14,2.36
6020.14,2.35
6023.14,-4.44
6026.14,-7.53
6029.14,-3.85
6032.14,-0.79
6035.14,-0.81
6038.14,-5.75
6041.14,-5.15
6044.14,-5.16
6047.14,-9.48
6050.14,-11.96
6053.14,-12.59
6056.14,-4.61
6059.14,0.91
6062.14,-0.33
6065.14,-6.50
6068.14,-10.82
6071.14,-3.46
6074.14,-3.47
6077.14,-13.95
6080.14,-18.27
6083.14,-19.52
6086.15,-17.07
6089.15,-10.32
6092.15,-6.64
6095.15,-10.35
6098.15,-5.44
6101.15,-4.22
6104.15,-3.00
6107.15,-7.93
6110.15,-13.48
6113.15,-20.87
6116.15,-11.03
6119.15,-9.81
6122.15,-6.12
6125.15,-9.21
6128.15,-5.52
6131.15,-6.76
6134.15,-4.92
6137.15,-8.62
6140.15,-12.32
6143.15,-5.56
6146.15,-6.19
6149.15,-12.35
6152.15,-11.12
6155.16,5.48
6158.16,-14.83
6161.16,-8.07
6164.16,0.54
6167.16,-0.09
6170.16,5.44
6173.16,-3.79
6176.16,-1.96
6179.16,-9.35
6182.16,-1.36
6185.16,0.48
6188.16,-3.83
6191.16,-3.22
6194.16,-8.77
6197.16,-18.01
6200.16,-10.02
6203.16,-18.02
6206.16,-13.72
6209.16,-22.34
6212.16,-11.88
6215.16,-6.96
6218.16,-9.42
6221.16,-16.20
6224.17,-5.12
6227.17,2.87
6230.17,5.94
6233.17,-1.44
6236.17,-11.91
6239.17,-19.30
6242.17,-13.76
6245.17,-9.46
6248.17,-16.85
6251.17,-6.39
6254.17,4.07
6257.17,8.99
6260.17,11.44
6263.17,4.67
6266.17,-13.18
6269.17,-15.03
6272.17,-14.42
6275.17,-14.42
6278.17,-7.66
6281.17,-10.74
6284.17,-16.28
6287.17,-10.13
6290.17,-3.98
6293.18,-3.37
6296.18,-8.29
6299.18,-5.84
6302.18,-5.84
6305.18,-7.70
6308.18,-7.71
6311.18,-8.94
6314.18,-8.34
6317.18,-13.88
6320.18,-17.58
6323.18,-9.59
6326.18,-7.75
6329.18,-10.84
6332.18,-10.23
6335.18,-18.24
6338.18,-14.55
6341.18,-13.94
6344.18,-9.03
6347.18,2.65
6350.18,-7.81
6353.18,-12.13
6356.18,-6.60
6359.18,-1.07
6362.19,-1.08
6365.19,-2.93
6368.19,-4.78
6371.19,-6.02
6374.19,-6.65
6377.19,-8.50
6380.19,-9.12
6383.19,-6.67
6386.19,-4.22
6389.19,-4.84
6392.19,-7.31
6395.19,-10.39
6398.19,-14.09
6401.19,-8.56
6404.19,-3.04
6407.19,-6.13
6410.19,-11.07
6413.19,-16.63
6416.19,-17.26
6419.19,-12.35
6422.19,-8.67
6425.19,-5.00
6428.19,-6.24
6431.20,-12.41
6434.20,-11.20
6437.20,-9.37
6440.20,-9.38
6443.20,-11.24
6446.20,-13.72
6449.20,-13.12
6452.20,-15.60
6455.20,-11.31
6458.20,-3.94
6461.20,-6.41
6464.20,-9.51
6467.20,-15.06
6470.20,-8.92
6473.20,-8.32
6476.20,-24.95
6479.20,-14.51
6482.20,-11.45
6485.20,-12.08
6488.20,-8.40
6491.20,-9.65
6494.20,-13.35
6497.21,-12.14
6500.21,-20.15
6503.21,-17.09
6506.21,-9.72
6509.21,-15.28
6512.21,-10.98
6515.21,-11.00
6518.21,-5.48
6521.21,-10.42
6524.21,-1.20
6527.21,-12.91
6530.21,-15.39
6533.21,-14.17
6536.21,-7.42
6539.21,-12.97
6542.21,-15.45
6545.21,-23.46
6548.21,-6.86
6551.21,-19.80
6554.21,-9.97
6557.21,-4.45
6560.21,-6.93
6563.21,-19.25
6566.22,-16.19
6569.22,2.26
6572.22,-13.14
6575.22,-9.46
6578.22,0.37
6581.22,-17.50
6584.22,-12.59
6587.22,-13.83
6590.22,-9.54
6593.22,-9.56
6596.22,-15.11
6599.22,-12.05
6602.22,-15.75
6605.22,-18.22
6608.22,-9.00
6611.22,-21.93
6614.22,-23.17
6617.22,-12.10
6620.22,-9.65
6623.22,-4.73
6626.22,-1.66
6629.22,-9.05
6632.22,-13.37
6635.23,-12.76
6638.23,-2.31
6641.23,-1.70
6644.23,-8.48
6647.23,-14.64
6650.23,-14.03
6653.23,-24.50
6656.23,-11.58
6659.23,-1.75
6662.23,-1.75
6665.23,-4.22
6668.23,-18.38
6671.23,-20.24
6674.23,-7.94
6677.23,-3.02
6680.23,-15.95
6683.23,-5.50
6686.23,-6.74
6689.23,-2.44
6692.23,-10.45
6695.23,-9.22
6698.23,-0.62
6701.23,-6.16
6704.24,-0.62
6707.24,-0.62
6710.24,1.23
6713.24,-4.31
6716.24,-0.01
6719.24,-8.01
6722.24,-3.08
6725.24,-3.08
6728.24,3.07
6731.24,-0.62
6734.24,-4.31
6737.24,-2.47
6740.24,-9.85
6743.24,-6.77
6746.24,-0.01
6749.24,-3.08
6752.24,-6.16
6755.24,-6.77
6758.24,4.92
6761.24,5.53
6764.24,2.46
6767.24,-14.16
6770.24,-12.31
6773.25,-2.47
6776.25,-6.77
6779.25,-12.93
6782.25,-15.39
6785.25,-13.54
6788.25,-9.85
6791.25,-12.31
6794.25,-8.01
6797.25,-4.31
6800.25,-8.62
6803.25,-9.84
6806.25,-21.53
6809.25,-20.90
6812.25,-4.90
6815.25,-13.50
6818.25,-18.42
6821.25,-7.95
6824.25,-1.17
6827.25,-4.86
6830.25,-12.85
6833.25,-6.69
6836.25,-2.99
6839.25,-15.90
6842.26,-6.67
6845.26,0.11
6848.26,-2.34
6851.26,-3.56
6854.26,-12.17
6857.26,-11.55
6860.26,-8.46
6863.26,-6.61
6866.26,-4.76
6869.26,-1.67
6872.26,-11.51
6875.26,-10.89
6878.26,-3.50
6881.26,-5.33
6884.26,-7.79
6887.26,-12.09
6890.26,-6.54
6893.26,-12.07
6896.26,-7.14
6899.26,-4.06
6902.26,-5.28
6905.26,-0.97
6908.27,-5.27
6911.27,-5.27
6914.27,-5.27
6917.27,-8.34
6920.27,-7.11
6923.27,-4.64
6926.27,-5.87
6929.27,0.29
6932.27,-10.78
6935.27,-13.24
6938.27,-10.77
6941.27,-5.85
6944.27,-11.38
6947.27,-5.22
6950.27,-6.45
6953.27,-11.37
6956.27,-1.52
6959.27,-5.21
6962.27,1.56
6965.27,-1.51
6968.27,15.11
6971.27,10.81
6974.27,0.96
6977.28,-5.19
6980.28,-9.49
6983.28,-13.18
6986.28,-2.71
6989.28,-0.86
6992.28,-3.93
6995.28,8.38
6998.28,3.46
7001.28,-5.78
7004.28,-2.72
7007.28,-10.12
7010.28,-5.82
7013.28,-7.07
7016.28,-8.32
7019.28,-1.56
7022.28,-10.81
7025.28,5.18
7028.28,2.08
7031.28,-16.39
7034.28,-4.10
7037.28,-7.81
7040.28,-5.36
7043.28,-2.30
7046.29,-7.24
7049.29,4.44
7052.29,-8.50
7055.29,-28.83
7058.29,-2.38
7061.29,-1.17
7064.29,-11.64
7067.29,1.88
7070.29,1.25
7073.29,-4.92
7076.29,9.83
7079.29,-12.34
7082.29,-3.12
7085.29,2.40
7088.29,3.00
7091.29,0.53
7094.29,-18.57
7097.29,-14.89
7100.29,-5.06
7103.29,-6.94
7106.29,-8.21
7109.29,-9.47
7112.29,-11.35
7115.30,-13.24
7118.30,-14.50
7121.30,-15.77
7124.30,-18.26
7127.30,-20.14
7130.30,-16.49
7133.30,-10.37
7136.30,-6.71
7139.30,-13.51
7142.30,-18.47
7145.30,-16.66
7148.30,-3.77
7151.30,-0.73
7154.30,-4.46
7157.30,-0.19
7160.30,-2.07
